date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:44:33	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/index-2.html	C:/My%20SCH/SCH/njcquizgh.com/index-2.html	(from https://njcquizgh.com/)
18:44:33	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/feed.html	C:/My%20SCH/SCH/njcquizgh.com/feed.html	(from https://njcquizgh.com/)
18:44:34	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/comments/feed.html	C:/My%20SCH/SCH/njcquizgh.com/comments/feed.html	(from https://njcquizgh.com/)
18:44:34	88915/88915	---M-Z	200	added ('OK')	text/css	etag:%2215b53-660b3f4d-43774ca5a59dc63a;gz%22	https://njcquizgh.com/wp-content/litespeed/css/bee1f0142257b0e864cf6b016b933f03959e959e.css?ver=33f03	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/css/bee1f0142257b0e864cf6b016b933f03959e959e959e.css	(from https://njcquizgh.com/)
18:44:35	2216/2216	---M-Z	200	added ('OK')	text/css	etag:%228a8-660b3f4d-af9e68124bc140c4;gz%22	https://njcquizgh.com/wp-content/litespeed/css/5236ddb73853ef7b065caaa12ff9d072b713b713.css?ver=9d072	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/css/5236ddb73853ef7b065caaa12ff9d072b713b713b713.css	(from https://njcquizgh.com/)
18:44:35	46554/46554	---M-Z	200	added ('OK')	text/css	etag:%22b5da-660b3f4d-8169600f8f984037;gz%22	https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee56ee.css	(from https://njcquizgh.com/)
18:44:36	57835/57835	---M-Z	200	added ('OK')	text/css	etag:%22e1eb-660b3f4d-c17a787bfbc16c21;gz%22	https://njcquizgh.com/wp-content/litespeed/css/bb3a023cb1ad8da2156fa21b4e38447e22aa22aa.css?ver=8447e	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/css/bb3a023cb1ad8da2156fa21b4e38447e22aa22aa22aa.css	(from https://njcquizgh.com/)
18:44:36	38924/38924	---M-Z	200	added ('OK')	text/css	etag:%22980c-660b3f4d-36d5c51f13e58b5a;gz%22	https://njcquizgh.com/wp-content/litespeed/css/e97579dc50f57377edbb05d836a7f0481c801c80.css?ver=7f048	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/css/e97579dc50f57377edbb05d836a7f0481c801c801c80.css	(from https://njcquizgh.com/)
18:44:36	294178/294178	---M-Z	200	added ('OK')	text/css	etag:%2247d22-660b3f4d-8714822ae73ad98c;gz%22	https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3daa3.css	(from https://njcquizgh.com/)
18:44:37	89521/89521	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215db1-660b3f4d-f4c4521e1a714f7c;gz%22	https://njcquizgh.com/wp-includes/js/jquery/jquery.min.js	C:/My%20SCH/SCH/njcquizgh.com/wp-includes/js/jquery/jquery.min.js	(from https://njcquizgh.com/)
18:44:37	11225/11225	---M-Z	200	added ('OK')	application/x-javascript	etag:%222bd9-660b3f4d-a4475d28d997008a;gz%22	https://njcquizgh.com/wp-content/litespeed/js/cb4ef05abb2ff0906c4f94adebb024df544f544f.js?ver=024df	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/cb4ef05abb2ff0906c4f94adebb024df544f544f544f.js	(from https://njcquizgh.com/)
18:44:38	21219/21219	---M-Z	200	added ('OK')	application/x-javascript	etag:%2252e3-660b3f4d-ea0b99c3f1442b4d;gz%22	https://njcquizgh.com/wp-content/litespeed/js/e0f748687460fbc90b54c30eefcd0c6e1b1d1b1d.js?ver=d0c6e	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/e0f748687460fbc90b54c30eefcd0c6e1b1d1b1d1b1d.js	(from https://njcquizgh.com/)
18:44:38	62442/62442	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f3ea-660b3f4d-2db001e2ec4f13f8;gz%22	https://njcquizgh.com/wp-content/litespeed/js/b89b3a24d6686e759613770999862feb538c538c.js?ver=62feb	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/b89b3a24d6686e759613770999862feb538c538c538c.js	(from https://njcquizgh.com/)
18:44:38	29772/29772	---M-Z	200	added ('OK')	application/x-javascript	etag:%22744c-660b3f4d-c09c4e4942fe6f3a;gz%22	https://njcquizgh.com/wp-content/litespeed/js/81556ac2e0b3aeae95d1f5d828a1c9240ded0ded.js?ver=1c924	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/81556ac2e0b3aeae95d1f5d828a1c9240ded0ded0ded.js	(from https://njcquizgh.com/)
18:44:39	15128/15128	---M-Z	200	added ('OK')	application/x-javascript	etag:%223b18-660b3f4d-7401aa22e2b0c599;gz%22	https://njcquizgh.com/wp-content/litespeed/js/cdd1d130659e03cc3218f099d2bbb826492d492d.js?ver=bb826	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/cdd1d130659e03cc3218f099d2bbb826492d492d492d.js	(from https://njcquizgh.com/)
18:44:39	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/wp-json/index.html	C:/My%20SCH/SCH/njcquizgh.com/wp-json/index.html	(from https://njcquizgh.com/)
18:44:40	1685/1685	---M-Z	200	added ('OK')	application/json	etag:%22695-660b3f4d-191d061089ccf705;gz%22	https://njcquizgh.com/wp-json/wp/v2/pages/2.json	C:/My%20SCH/SCH/njcquizgh.com/wp-json/wp/v2/pages/2.json	(from https://njcquizgh.com/)
18:44:41	2385/2385	---M-Z	200	added ('OK')	application/json	etag:%22951-660b3f4d-9763dd8f73674180;gz%22	https://njcquizgh.com/wp-json/oembed/1.0/embed709f709f.json?url=https%3A%2F%2Fmarcusoldham.vic.edu.au%2F	C:/My%20SCH/SCH/njcquizgh.com/wp-json/oembed/1.0/embed709f709f709f.json	(from https://njcquizgh.com/)
18:44:41	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/wp-json/oembed/1.0/embed7afb7afb.html?url=https%3A%2F%2Fmarcusoldham.vic.edu.au%2F&format=xml	C:/My%20SCH/SCH/njcquizgh.com/wp-json/oembed/1.0/embed7afb7afb7afb.html	(from https://njcquizgh.com/)
18:44:42	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/connect.facebook.net/en_US/fbevents.html	C:/My%20SCH/SCH/njcquizgh.com/connect.facebook.net/en_US/fbevents.html	(from https://njcquizgh.com/)
18:44:42	137021/137021	---M-Z	200	added ('OK')	text/html	etag:%222173d-66111ed3-cdf5d50154353e4d;gz%22	https://njcquizgh.com/index.html	C:/My%20SCH/SCH/njcquizgh.com/index-3.html	(from https://njcquizgh.com/)
18:44:43	9255/9255	---M-Z	200	added ('OK')	text/html	etag:%222427-660bbda6-98392b666fa7f68a;gz%22	https://njcquizgh.com/about.html	C:/My%20SCH/SCH/njcquizgh.com/about.html	(from https://njcquizgh.com/)
18:44:44	9317/9317	---M-Z	200	added ('OK')	text/html	etag:%222465-660bbe10-b89e1b441334ec87;gz%22	https://njcquizgh.com/curriculum.html	C:/My%20SCH/SCH/njcquizgh.com/curriculum.html	(from https://njcquizgh.com/)
18:44:45	16907/16907	---M-Z	200	added ('OK')	text/html	etag:%22420b-660bc236-a4899a3af113f0ae;gz%22	https://njcquizgh.com/rule.html	C:/My%20SCH/SCH/njcquizgh.com/rule.html	(from https://njcquizgh.com/)
18:44:45	8961/8961	---M-Z	200	added ('OK')	text/html	etag:%222301-660bc255-904ac9a491ede13c;gz%22	https://njcquizgh.com/sponsors.html	C:/My%20SCH/SCH/njcquizgh.com/sponsors.html	(from https://njcquizgh.com/)
18:44:46	14639/14639	---M-Z	200	added ('OK')	text/html	etag:%22392f-660bc19f-b1c85715790e652c;gz%22	https://njcquizgh.com/news.html	C:/My%20SCH/SCH/njcquizgh.com/news.html	(from https://njcquizgh.com/)
18:44:46	130936/130936	---M-Z	200	added ('OK')	text/html	etag:%221ff78-660bc203-4dd6ccd941e8ff08;gz%22	https://njcquizgh.com/njckidz.html	C:/My%20SCH/SCH/njcquizgh.com/njckidz.html	(from https://njcquizgh.com/)
18:44:46	11839/11839	---M-Z	200	added ('OK')	text/html	etag:%222e3f-660bcb77-bbd75fa95b9b9e51;gz%22	https://njcquizgh.com/contact.html	C:/My%20SCH/SCH/njcquizgh.com/contact.html	(from https://njcquizgh.com/)
18:44:47	48932/48932	---M--	200	added ('OK')	image/jpeg	etag:%22bf24-660b3f4d-5153f486089b7f87;;;%22	https://njcquizgh.com/wp-content/uploads/2018/05/IMG-20231231-WA0009.jpg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/uploads/2018/05/IMG-20231231-WA0009.jpg	(from https://njcquizgh.com/)
18:44:55	93979/93979	---M--	200	added ('OK')	image/jpeg	etag:%2216f1b-660b3f4d-20bd115a4d79b057;;;%22	https://njcquizgh.com/wp-content/uploads/2018/04/sponsors.jpg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/uploads/2018/04/sponsors.jpg	(from https://njcquizgh.com/)
18:45:01	7735/7735	---M--	200	added ('OK')	image/jpeg	etag:%221e37-660b3f4d-aa01605b6162f391;;;%22	https://njcquizgh.com/vbv.jpg	C:/My%20SCH/SCH/njcquizgh.com/vbv.jpg	(from https://njcquizgh.com/)
18:45:12	11361/11361	---M-Z	200	added ('OK')	text/html	etag:%222c61-660bbe29-81da8127a354ac39;gz%22	https://njcquizgh.com/event.html	C:/My%20SCH/SCH/njcquizgh.com/event.html	(from https://njcquizgh.com/)
18:45:19	12703/12703	---M-Z	200	added ('OK')	text/html	etag:%22319f-660bc218-d94e1c6a4d0848cd;gz%22	https://njcquizgh.com/review.html	C:/My%20SCH/SCH/njcquizgh.com/review.html	(from https://njcquizgh.com/)
18:45:26	13844/13844	---M-Z	200	added ('OK')	text/html	etag:%223614-660bc1e1-9df2e32653c71e0;gz%22	https://njcquizgh.com/NJC%20TEAM.html	C:/My%20SCH/SCH/njcquizgh.com/NJC%20TEAM.html	(from https://njcquizgh.com/)
18:45:45	498033/498033	---M--	200	added ('OK')	image/jpeg	etag:%2279971-660b3f4d-ff0dcf590f2e5c4a;;;%22	https://njcquizgh.com/awards.jpg	C:/My%20SCH/SCH/njcquizgh.com/awards.jpg	(from https://njcquizgh.com/)
18:45:49	8777164/8777164	---M--	200	added ('OK')	video/mp4	etag:%2285edcc-660b579f-e77dae07c8f96975;;;%22	https://njcquizgh.com/hgg.mp4	C:/My%20SCH/SCH/njcquizgh.com/hgg.mp4	(from https://njcquizgh.com/)
18:45:50	182114/182114	---M--	200	added ('OK')	image/jpeg	etag:%222c762-660b3f4d-b33b98400940fffa;;;%22	https://njcquizgh.com/NJC_SEASONS/S5.jpg	C:/My%20SCH/SCH/njcquizgh.com/NJC_SEASONS/S5.jpg	(from https://njcquizgh.com/)
18:45:52	56792/56792	---M--	200	added ('OK')	image/jpeg	etag:%22ddd8-660b3f4d-d481fd6c1abd75ff;;;%22	https://njcquizgh.com/NJC_SEASONS/S4.jpg	C:/My%20SCH/SCH/njcquizgh.com/NJC_SEASONS/S4.jpg	(from https://njcquizgh.com/)
18:45:55	58221/58221	---M--	200	added ('OK')	image/jpeg	etag:%22e36d-660b3f4d-70677d6c04dc856a;;;%22	https://njcquizgh.com/NJC_SEASONS/S2.jpg	C:/My%20SCH/SCH/njcquizgh.com/NJC_SEASONS/S2.jpg	(from https://njcquizgh.com/)
18:45:55	847246/847246	---M--	200	added ('OK')	image/jpeg	etag:%22ced8e-660b3f4d-4410cb2a09dc530f;;;%22	https://njcquizgh.com/NJC_SEASONS/S3.jpg	C:/My%20SCH/SCH/njcquizgh.com/NJC_SEASONS/S3.jpg	(from https://njcquizgh.com/)
18:45:57	109318/109318	---M--	200	added ('OK')	image/jpeg	etag:%221ab06-660b3f4d-509fbfb7ccc2f85d;;;%22	https://njcquizgh.com/FLIER.jpg	C:/My%20SCH/SCH/njcquizgh.com/FLIER.jpg	(from https://njcquizgh.com/)
18:45:59	13169/13169	---M--	200	added ('OK')	image/png	etag:%223371-660b3f4d-13cd917a8fab4531;;;%22	https://njcquizgh.com/1.png	C:/My%20SCH/SCH/njcquizgh.com/1.png	(from https://njcquizgh.com/)
18:46:07	205311/205311	---M--	200	added ('OK')	image/jpeg	etag:%22321ff-660b3f4d-16e6a879c3a0770b;;;%22	https://njcquizgh.com/materials.jpeg	C:/My%20SCH/SCH/njcquizgh.com/materials.jpg	(from https://njcquizgh.com/)
18:46:12	3678/3678	---M--	200	added ('OK')	image/jpeg	etag:%22e5e-660b3f4d-4955062743f30cf4;;;%22	https://njcquizgh.com/social%20media/facebook.jpg	C:/My%20SCH/SCH/njcquizgh.com/social%20media/facebook.jpg	(from https://njcquizgh.com/)
18:46:16	2569089/2569089	---M--	200	added ('OK')	image/jpeg	etag:%22273381-660b3f4d-1772860e21a684ef;;;%22	https://njcquizgh.com/bgi.jpg	C:/My%20SCH/SCH/njcquizgh.com/bgi.jpg	(from https://njcquizgh.com/)
18:46:21	1441/1441	---M--	200	added ('OK')	image/png	etag:%225a1-660b3f4d-a8164a7547465b75;;;%22	https://njcquizgh.com/social%20media/download.png	C:/My%20SCH/SCH/njcquizgh.com/social%20media/download.png	(from https://njcquizgh.com/)
18:46:36	6661/6661	---M--	200	added ('OK')	image/jpeg	etag:%221a05-660b3f4d-9fea90bc2a4a8ed2;;;%22	https://njcquizgh.com/social%20media/images%20(1).jpeg	C:/My%20SCH/SCH/njcquizgh.com/social%20media/images%20(1).jpg	(from https://njcquizgh.com/)
18:47:09	15061372/15061372	---M--	200	added ('OK')	image/jpeg	etag:%22e5d17c-660b3f4d-53166f325ec36757;;;%22	https://njcquizgh.com/NJC_SEASONS/S1.jpg	C:/My%20SCH/SCH/njcquizgh.com/NJC_SEASONS/S1.jpg	(from https://njcquizgh.com/)
18:47:12	66602/66602	---M--	200	added ('OK')	image/jpeg	etag:%221042a-660b3f4d-6be9592019f32500;;;%22	https://njcquizgh.com/20230326_185615.jpg	C:/My%20SCH/SCH/njcquizgh.com/20230326_185615.jpg	(from https://njcquizgh.com/)
18:47:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/www.googletagmanager.com/gtm54455445.html?id=	C:/My%20SCH/SCH/njcquizgh.com/www.googletagmanager.com/gtm54455445.3a5445.delayed	(from https://njcquizgh.com/)
18:47:14	6477/6477	---M-Z	200	added ('OK')	application/x-javascript	etag:%22194d-660b3f4d-63c694d2d8105bfa;gz%22	https://njcquizgh.com/wp-content/litespeed/js/494359a112a93a1df9f43e533ead3c7cb927b927.js?ver=d3c7c	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/494359a112a93a1df9f43e533ead3c7cb927b927b927.js	(from https://njcquizgh.com/)
18:47:15	19142/19142	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ac6-660b3f4d-a9fddc1c2aa1b715;gz%22	https://njcquizgh.com/wp-includes/js/dist/vendor/wp-polyfill.min.js	C:/My%20SCH/SCH/njcquizgh.com/wp-includes/js/dist/vendor/wp-polyfill.min.js	(from https://njcquizgh.com/)
18:47:15	21905/21905	---M-Z	200	added ('OK')	application/x-javascript	etag:%225591-660b3f4d-88b365dab4c22bb9;gz%22	https://njcquizgh.com/wp-content/litespeed/js/3fa896a223f335eee40589700465caf1c561c561.js?ver=5caf1	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/3fa896a223f335eee40589700465caf1c561c561c561.js	(from https://njcquizgh.com/)
18:47:15	4912/4912	---M-Z	200	added ('OK')	application/x-javascript	etag:%221330-660b3f4d-9c6c9a86b587e9a6;gz%22	https://njcquizgh.com/wp-content/litespeed/js/9a9b1f898be38453f6658e99e9615280640d640d.js?ver=15280	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/9a9b1f898be38453f6658e99e9615280640d640d640d.js	(from https://njcquizgh.com/)
18:47:15	10222/10222	---M-Z	200	added ('OK')	application/x-javascript	etag:%2227ee-660b3f4d-310407391ddbf055;gz%22	https://njcquizgh.com/wp-includes/js/dist/i18n.min.js	C:/My%20SCH/SCH/njcquizgh.com/wp-includes/js/dist/i18n.min.js	(from https://njcquizgh.com/)
18:47:17	16111/16111	---M-Z	200	added ('OK')	application/x-javascript	etag:%223eef-660b3f4d-38737d3c3deef4d7;gz%22	https://njcquizgh.com/wp-content/litespeed/js/185fa648095cbb695e954ab1d09c8df20f950f95.js?ver=c8df2	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/185fa648095cbb695e954ab1d09c8df20f950f950f95.js	(from https://njcquizgh.com/)
18:47:17	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/www.google.com/recaptcha/api35803580.html?render=6LcH95oUAAAAAMIBJTfAdxVFEWrQt9ydOMzX27lv	C:/My%20SCH/SCH/njcquizgh.com/www.google.com/recaptcha/api358035803580.html	(from https://njcquizgh.com/)
18:47:18	1001/1001	---M-Z	200	added ('OK')	application/x-javascript	etag:%223e9-660b3f4d-a080461ee7a124b9;gz%22	https://njcquizgh.com/wp-content/litespeed/js/536b9ed25cafc7bb27602a888fca841d298d298d.js?ver=a841d	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/536b9ed25cafc7bb27602a888fca841d298d298d298d.js	(from https://njcquizgh.com/)
18:47:19	288396/288396	---M-Z	200	added ('OK')	application/x-javascript	etag:%224668c-660b3f4d-56ef1db9f7da47;gz%22	https://njcquizgh.com/wp-content/litespeed/js/be341125f191a1332390100c74fe74105edc5edc.js?ver=96f5f	C:/My%20SCH/SCH/njcquizgh.com/wp-content/litespeed/js/be341125f191a1332390100c74fe74105edc5edc5edc.js	(from https://njcquizgh.com/)
18:47:19	115052/115052	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c16c-660b3f4d-abfd67bd4c245eb7;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.eot	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.eot	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:19	115052/115052	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c16c-660b3f4d-246c1fde06017860;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400d41dd41d.eot?	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400d41dd41dd41d.eot	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:20	63376/63376	---M--	200	added ('OK')	font/woff2	etag:%22f790-660b3f4d-542af1feef7bedfb;;;%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.woff2	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.woff2	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:21	73920/73920	---M--	200	added ('OK')	application/font-woff	etag:%22120c0-660b3f4d-b5b478788e4962;;;%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.woff	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.woff	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:21	114816/114816	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221c080-660b3f4d-cfd8c932a64d06;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.ttf	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.ttf	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:23	40744/40744	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229f28-660b3f4d-a61e06c76e04a1ee;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.eot	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.eot	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:23	622420/622420	---M-Z	200	added ('OK')	image/svg+xml	etag:%2297f54-660b3f4d-942eb4c4b30b6aea;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.svg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-brands-400.svg	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:24	40744/40744	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229f28-660b3f4d-45a77d9d76a1e97f;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400d41dd41d.eot?	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400d41dd41dd41d.eot	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:24	14952/14952	---M--	200	added ('OK')	font/woff2	etag:%223a68-660b3f4d-aa7165b2ff91087e;;;%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.woff2	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:25	18212/18212	---M--	200	added ('OK')	application/font-woff	etag:%224724-660b3f4d-bf3c299409b35555;;;%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.woff	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.woff	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:25	40516/40516	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%229e44-660b3f4d-caec8c11d599b8a9;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.ttf	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:25	141551/141551	---M-Z	200	added ('OK')	image/svg+xml	etag:%22228ef-660b3f4d-f171c716a2f63716;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.svg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-regular-400.svg	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
